"CHASSIS_NUMBER","SALES_DEALER_ID","SALE_DATE","SALE_PRICE"
"CH00052877","DEALER_088","2025-07-14",117076.03
"CH00053399","DEALER_088","2025-07-14",67601.51
"CH00054819","DEALER_091","2025-07-14",207096.87
"CH00056256","DEALER_094","2025-07-14",117432.85
"CH00058041","DEALER_097","2025-07-14",130379.48
"CH00059025","DEALER_098","2025-07-14",103221.47
"CH00012259","DEALER_004","2025-07-15",169638.16
"CH00013500","DEALER_006","2025-07-15",73881.69
"CH00015623","DEALER_010","2025-07-15",60473.31
"CH00016069","DEALER_011","2025-07-15",78124.83
"CH00017981","DEALER_014","2025-07-15",67690.17
"CH00018355","DEALER_014","2025-07-15",129680.99
"CH00021880","DEALER_021","2025-07-15",69560.59
"CH00025843","DEALER_028","2025-07-15",70243.97
"CH00028587","DEALER_035","2025-07-15",116657.19
"CH00032929","DEALER_044","2025-07-15",81177.75
"CH00032969","DEALER_044","2025-07-15",70718.24
"CH00033540","DEALER_046","2025-07-15",168924.24
"CH00036414","DEALER_052","2025-07-15",57018.14
"CH00037221","DEALER_053","2025-07-15",64193.55
"CH00037401","DEALER_053","2025-07-15",63325.32
"CH00038501","DEALER_055","2025-07-15",239871.22
"CH00039484","DEALER_057","2025-07-15",55532.47
"CH00041125","DEALER_061","2025-07-15",175991.94
"CH00041537","DEALER_062","2025-07-15",59256.01
"CH00041570","DEALER_062","2025-07-15",67127.34
"CH00043497","DEALER_066","2025-07-15",68725.74
"CH00044308","DEALER_068","2025-07-15",79284.13
"CH00044590","DEALER_068","2025-07-15",71663.90
"CH00044953","DEALER_069","2025-07-15",138674.94
"CH00045701","DEALER_070","2025-07-15",115832.90
"CH00045767","DEALER_070","2025-07-15",177036.09
"CH00047342","DEALER_074","2025-07-15",56708.11
"CH00049246","DEALER_079","2025-07-15",73095.91
"CH00053804","DEALER_089","2025-07-15",57158.49
"CH00055129","DEALER_092","2025-07-15",148086.12
"CH00055923","DEALER_093","2025-07-15",116684.73
"CH00056299","DEALER_094","2025-07-15",64349.39
"CH00056308","DEALER_094","2025-07-15",76519.52
"CH00058391","DEALER_097","2025-07-15",60699.67
"CH00010732","DEALER_002","2025-07-16",60436.14
"CH00010819","DEALER_002","2025-07-16",71694.94
"CH00012184","DEALER_004","2025-07-16",66462.83
"CH00017182","DEALER_012","2025-07-16",71956.79
"CH00017845","DEALER_013","2025-07-16",128590.93
"CH00018692","DEALER_015","2025-07-16",70195.05
"CH00018795","DEALER_015","2025-07-16",126581.51
"CH00020071","DEALER_018","2025-07-16",55155.23
"CH00020512","DEALER_018","2025-07-16",163610.79
"CH00022604","DEALER_022","2025-07-16",108765.13
"CH00023059","DEALER_023","2025-07-16",67128.27
"CH00024048","DEALER_025","2025-07-16",72229.77
"CH00024478","DEALER_025","2025-07-16",54927.06
"CH00024703","DEALER_026","2025-07-16",122729.87
"CH00024956","DEALER_026","2025-07-16",136730.60
"CH00024968","DEALER_026","2025-07-16",105131.48
"CH00025706","DEALER_028","2025-07-16",74965.07
"CH00026084","DEALER_029","2025-07-16",146535.02
"CH00026548","DEALER_030","2025-07-16",79145.09
"CH00027410","DEALER_032","2025-07-16",207706.88
"CH00028861","DEALER_035","2025-07-16",80703.66
"CH00028887","DEALER_035","2025-07-16",120848.74
"CH00030882","DEALER_040","2025-07-16",66913.16
"CH00031417","DEALER_041","2025-07-16",148994.73
"CH00032954","DEALER_044","2025-07-16",124703.62
"CH00033213","DEALER_045","2025-07-16",55422.08
"CH00035539","DEALER_050","2025-07-16",73912.07
"CH00038118","DEALER_054","2025-07-16",66334.01
"CH00041132","DEALER_061","2025-07-16",72562.57
"CH00044153","DEALER_067","2025-07-16",69901.50
"CH00048745","DEALER_078","2025-07-16",145944.02
"CH00048845","DEALER_078","2025-07-16",121803.04
"CH00052273","DEALER_087","2025-07-16",67085.34
"CH00054152","DEALER_090","2025-07-16",166565.72
"CH00056058","DEALER_093","2025-07-16",120677.89
"CH00057038","DEALER_095","2025-07-16",66911.12
"CH00057771","DEALER_096","2025-07-16",126118.54
"CH00010626","DEALER_002","2025-07-17",127227.96
"CH00010830","DEALER_002","2025-07-17",212446.62
"CH00011334","DEALER_003","2025-07-17",121584.33
"CH00012355","DEALER_004","2025-07-17",57839.82
"CH00015290","DEALER_009","2025-07-17",189399.90
"CH00017625","DEALER_013","2025-07-17",65730.15
"CH00019205","DEALER_016","2025-07-17",67727.27
"CH00020565","DEALER_018","2025-07-17",133720.14
"CH00028464","DEALER_034","2025-07-17",124978.60
"CH00029137","DEALER_036","2025-07-17",104415.52
"CH00029776","DEALER_037","2025-07-17",255573.67
"CH00031756","DEALER_042","2025-07-17",142183.38
"CH00033751","DEALER_046","2025-07-17",58334.23
"CH00034735","DEALER_048","2025-07-17",188734.77
"CH00037615","DEALER_054","2025-07-17",71275.46
"CH00039611","DEALER_057","2025-07-17",65627.53
"CH00042777","DEALER_064","2025-07-17",81310.30
"CH00043930","DEALER_067","2025-07-17",70083.62
"CH00049016","DEALER_078","2025-07-17",62600.95
"CH00049097","DEALER_079","2025-07-17",67210.03
"CH00052559","DEALER_087","2025-07-17",193291.94
"CH00052806","DEALER_087","2025-07-17",65329.64
"CH00057358","DEALER_095","2025-07-17",137067.44
"CH00057642","DEALER_096","2025-07-17",106753.72
"CH00014468","DEALER_008","2025-07-18",187865.14
"CH00016531","DEALER_012","2025-07-18",121211.38
"CH00017381","DEALER_013","2025-07-18",174979.54
"CH00017949","DEALER_014","2025-07-18",71085.73
"CH00018985","DEALER_016","2025-07-18",58065.35
"CH00020393","DEALER_018","2025-07-18",74069.75
"CH00020901","DEALER_019","2025-07-18",164141.52
"CH00022052","DEALER_021","2025-07-18",218171.38
"CH00024844","DEALER_026","2025-07-18",74090.10
"CH00027436","DEALER_032","2025-07-18",60427.73
"CH00027947","DEALER_033","2025-07-18",78481.56
"CH00028002","DEALER_034","2025-07-18",175550.06
"CH00028992","DEALER_035","2025-07-18",66002.23
"CH00029372","DEALER_036","2025-07-18",60266.09
"CH00032112","DEALER_043","2025-07-18",244563.56
"CH00037123","DEALER_053","2025-07-18",142439.20
"CH00037147","DEALER_053","2025-07-18",232607.34
"CH00038059","DEALER_054","2025-07-18",69608.64
"CH00038858","DEALER_056","2025-07-18",109503.43
"CH00041797","DEALER_062","2025-07-18",62941.28
"CH00043051","DEALER_065","2025-07-18",116465.93
"CH00044336","DEALER_068","2025-07-18",113320.50
"CH00044944","DEALER_069","2025-07-18",67008.34
"CH00045928","DEALER_071","2025-07-18",63268.92
"CH00046585","DEALER_072","2025-07-18",122398.55
"CH00047309","DEALER_074","2025-07-18",73171.85
"CH00048960","DEALER_078","2025-07-18",164223.56
"CH00049347","DEALER_079","2025-07-18",58985.89
"CH00050127","DEALER_081","2025-07-18",119112.61
"CH00050459","DEALER_082","2025-07-18",118611.45
"CH00054328","DEALER_090","2025-07-18",116380.73
"CH00055012","DEALER_091","2025-07-18",123981.32
"CH00055711","DEALER_093","2025-07-18",68019.86
"CH00057250","DEALER_095","2025-07-18",58568.67
"CH00010462","DEALER_001","2025-07-19",112334.82
"CH00011649","DEALER_003","2025-07-19",68375.22
"CH00012566","DEALER_005","2025-07-19",55590.34
"CH00013451","DEALER_006","2025-07-19",129438.58
"CH00014534","DEALER_008","2025-07-19",110912.84
"CH00018696","DEALER_015","2025-07-19",109743.48
"CH00021992","DEALER_021","2025-07-19",107182.52
"CH00022367","DEALER_021","2025-07-19",80611.96
"CH00022599","DEALER_022","2025-07-19",71635.28
"CH00024564","DEALER_025","2025-07-19",68025.82
"CH00025262","DEALER_027","2025-07-19",70322.03
"CH00026899","DEALER_031","2025-07-19",117777.87
"CH00026949","DEALER_031","2025-07-19",69528.35
"CH00027125","DEALER_031","2025-07-19",121897.05
"CH00031063","DEALER_040","2025-07-19",56174.48
"CH00032629","DEALER_044","2025-07-19",66457.94
"CH00033805","DEALER_046","2025-07-19",203350.14
"CH00033966","DEALER_047","2025-07-19",66628.16
"CH00034296","DEALER_047","2025-07-19",81748.94
"CH00035325","DEALER_049","2025-07-19",208555.51
"CH00035925","DEALER_051","2025-07-19",73873.14
"CH00039617","DEALER_057","2025-07-19",143334.21
"CH00039966","DEALER_058","2025-07-19",207821.43
"CH00041160","DEALER_061","2025-07-19",118625.48
"CH00041291","DEALER_061","2025-07-19",66831.77
"CH00041473","DEALER_062","2025-07-19",191709.95
"CH00042489","DEALER_064","2025-07-19",205069.81
"CH00042716","DEALER_064","2025-07-19",62450.52
"CH00042721","DEALER_064","2025-07-19",218946.06
"CH00044348","DEALER_068","2025-07-19",57851.22
"CH00044504","DEALER_068","2025-07-19",120470.56
"CH00046137","DEALER_071","2025-07-19",207493.75
"CH00046497","DEALER_072","2025-07-19",61683.92
"CH00048438","DEALER_077","2025-07-19",133489.53
"CH00055597","DEALER_092","2025-07-19",186042.32
"CH00059197","DEALER_099","2025-07-19",68721.70
"CH00013853","DEALER_007","2025-07-20",140745.38
"CH00014363","DEALER_008","2025-07-20",128068.69
"CH00015449","DEALER_010","2025-07-20",123802.37
"CH00016058","DEALER_011","2025-07-20",244276.29
"CH00016088","DEALER_011","2025-07-20",129823.34
"CH00020089","DEALER_018","2025-07-20",69092.82
"CH00022517","DEALER_022","2025-07-20",126045.06
"CH00024987","DEALER_026","2025-07-20",116818.26
"CH00025664","DEALER_028","2025-07-20",63039.10
"CH00028363","DEALER_034","2025-07-20",112678.01
"CH00028478","DEALER_034","2025-07-20",61918.63
"CH00029912","DEALER_037","2025-07-20",252867.75
"CH00031005","DEALER_040","2025-07-20",56423.18
"CH00031220","DEALER_040","2025-07-20",114065.76
"CH00031879","DEALER_042","2025-07-20",118510.25
"CH00033158","DEALER_045","2025-07-20",69110.65
"CH00035211","DEALER_049","2025-07-20",136642.38
"CH00035941","DEALER_051","2025-07-20",239203.88
"CH00037651","DEALER_054","2025-07-20",69107.56
"CH00041939","DEALER_063","2025-07-20",113777.93
"CH00045011","DEALER_069","2025-07-20",70469.25
"CH00046949","DEALER_073","2025-07-20",218524.89
"CH00049771","DEALER_080","2025-07-20",58347.79
"CH00049846","DEALER_081","2025-07-20",71082.26
"CH00050432","DEALER_082","2025-07-20",200707.75
"CH00050556","DEALER_082","2025-07-20",73471.67
"CH00051943","DEALER_086","2025-07-20",61682.96
"CH00054458","DEALER_090","2025-07-20",63768.46
"CH00055629","DEALER_092","2025-07-20",66954.30
"CH00055869","DEALER_093","2025-07-20",164534.94
"CH00056359","DEALER_094","2025-07-20",57356.79
"CH00056931","DEALER_095","2025-07-20",58777.17
"CH00010456","DEALER_001","2025-07-21",77966.45
"CH00010603","DEALER_002","2025-07-21",69177.87
"CH00012499","DEALER_004","2025-07-21",220751.09
"CH00012664","DEALER_005","2025-07-21",117278.78
"CH00015195","DEALER_009","2025-07-21",164543.93
"CH00016558","DEALER_012","2025-07-21",108204.76
"CH00017342","DEALER_013","2025-07-21",110784.35
"CH00018771","DEALER_015","2025-07-21",75140.33
"CH00019052","DEALER_016","2025-07-21",67807.70
"CH00022451","DEALER_022","2025-07-21",67595.92
"CH00023939","DEALER_024","2025-07-21",63960.55
"CH00024615","DEALER_026","2025-07-21",69039.06
"CH00025108","DEALER_027","2025-07-21",127394.57
"CH00030264","DEALER_038","2025-07-21",116037.31
"CH00033032","DEALER_045","2025-07-21",59320.41
"CH00033766","DEALER_046","2025-07-21",147478.25
"CH00036842","DEALER_052","2025-07-21",120152.35
"CH00037133","DEALER_053","2025-07-21",251498.03
"CH00038534","DEALER_055","2025-07-21",231247.92
"CH00039083","DEALER_056","2025-07-21",64739.25
"CH00039633","DEALER_057","2025-07-21",78597.11
"CH00042216","DEALER_063","2025-07-21",110513.82
"CH00042691","DEALER_064","2025-07-21",114079.43
"CH00042763","DEALER_064","2025-07-21",69220.89
"CH00042794","DEALER_064","2025-07-21",112109.65
"CH00043871","DEALER_067","2025-07-21",119018.14
"CH00045389","DEALER_070","2025-07-21",103623.65
"CH00046650","DEALER_072","2025-07-21",115711.94
"CH00046680","DEALER_073","2025-07-21",104677.44
"CH00047683","DEALER_075","2025-07-21",59057.01
"CH00051921","DEALER_086","2025-07-21",61351.04
"CH00055336","DEALER_092","2025-07-21",64759.53
"CH00058788","DEALER_098","2025-07-21",127960.78
"CH00059411","DEALER_099","2025-07-21",64695.66
"CH00011884","DEALER_003","2025-07-22",122589.48
"CH00014084","DEALER_008","2025-07-22",70703.75
"CH00014397","DEALER_008","2025-07-22",168317.59
"CH00015082","DEALER_009","2025-07-22",63708.65
"CH00015342","DEALER_009","2025-07-22",60149.31
"CH00015431","DEALER_010","2025-07-22",119477.05
"CH00020951","DEALER_019","2025-07-22",117335.28
"CH00021366","DEALER_020","2025-07-22",127749.44
"CH00023481","DEALER_024","2025-07-22",104147.72
"CH00028329","DEALER_034","2025-07-22",64638.75
"CH00030459","DEALER_039","2025-07-22",65578.83
"CH00030685","DEALER_039","2025-07-22",117205.57
"CH00030970","DEALER_040","2025-07-22",80059.33
"CH00031356","DEALER_041","2025-07-22",71480.77
"CH00031484","DEALER_041","2025-07-22",119237.09
"CH00033336","DEALER_045","2025-07-22",124551.95
"CH00036005","DEALER_051","2025-07-22",66149.05
"CH00036449","DEALER_052","2025-07-22",215024.05
"CH00037819","DEALER_054","2025-07-22",170134.26
"CH00040315","DEALER_059","2025-07-22",58115.08
"CH00044165","DEALER_067","2025-07-22",80481.37
"CH00044637","DEALER_068","2025-07-22",145150.57
"CH00046426","DEALER_072","2025-07-22",64740.30
"CH00046663","DEALER_073","2025-07-22",118889.00
"CH00047015","DEALER_074","2025-07-22",110315.94
"CH00047507","DEALER_075","2025-07-22",66396.25
"CH00048364","DEALER_077","2025-07-22",60585.25
"CH00048900","DEALER_078","2025-07-22",133323.48
"CH00049374","DEALER_079","2025-07-22",140235.80
"CH00049603","DEALER_080","2025-07-22",119331.80
"CH00051169","DEALER_084","2025-07-22",77481.68
"CH00052175","DEALER_086","2025-07-22",63816.04
"CH00052404","DEALER_087","2025-07-22",68476.83
"CH00053443","DEALER_089","2025-07-22",121704.20
"CH00055209","DEALER_092","2025-07-22",73636.43
"CH00055855","DEALER_093","2025-07-22",78828.97
"CH00057952","DEALER_096","2025-07-22",59749.71
"CH00059220","DEALER_099","2025-07-22",129766.17
"CH00059830","DEALER_100","2025-07-22",165583.77
"CH00011265","DEALER_002","2025-07-23",73797.99
"CH00011584","DEALER_003","2025-07-23",206354.80
"CH00011768","DEALER_003","2025-07-23",122545.34
"CH00012215","DEALER_004","2025-07-23",123823.76
"CH00012894","DEALER_005","2025-07-23",124454.95
"CH00014543","DEALER_008","2025-07-23",122622.22
"CH00014771","DEALER_009","2025-07-23",188432.95
"CH00015916","DEALER_010","2025-07-23",175786.19
"CH00017122","DEALER_012","2025-07-23",75306.76
"CH00018969","DEALER_016","2025-07-23",64402.56
"CH00020373","DEALER_018","2025-07-23",69767.06
"CH00021851","DEALER_021","2025-07-23",128479.82
"CH00024725","DEALER_026","2025-07-23",143324.33
"CH00025698","DEALER_028","2025-07-23",211724.48
"CH00028189","DEALER_034","2025-07-23",58098.05
"CH00029537","DEALER_036","2025-07-23",187676.33
"CH00033981","DEALER_047","2025-07-23",71165.14
"CH00037212","DEALER_053","2025-07-23",196232.85
"CH00038055","DEALER_054","2025-07-23",104830.80
"CH00039771","DEALER_058","2025-07-23",68784.73
"CH00040769","DEALER_060","2025-07-23",131874.54
"CH00042502","DEALER_064","2025-07-23",70746.04
"CH00043137","DEALER_065","2025-07-23",74516.88
"CH00044027","DEALER_067","2025-07-23",80268.59
"CH00045830","DEALER_070","2025-07-23",69879.57
"CH00046316","DEALER_072","2025-07-23",65631.42
"CH00046775","DEALER_073","2025-07-23",178364.74
"CH00046969","DEALER_073","2025-07-23",144637.91
"CH00047217","DEALER_074","2025-07-23",118116.67
"CH00047340","DEALER_074","2025-07-23",63275.09
"CH00047700","DEALER_075","2025-07-23",127371.04
"CH00052871","DEALER_088","2025-07-23",63049.83
"CH00053077","DEALER_088","2025-07-23",117683.26
"CH00053433","DEALER_089","2025-07-23",64250.59
"CH00053666","DEALER_089","2025-07-23",64943.08
"CH00055173","DEALER_092","2025-07-23",120774.55
"CH00057715","DEALER_096","2025-07-23",63350.53
"CH00058157","DEALER_097","2025-07-23",74709.07
"CH00011146","DEALER_002","2025-07-24",130015.37
"CH00011287","DEALER_003","2025-07-24",60681.89
"CH00012376","DEALER_004","2025-07-24",113094.67
"CH00013986","DEALER_007","2025-07-24",126761.42
"CH00016395","DEALER_011","2025-07-24",227323.02
"CH00016715","DEALER_012","2025-07-24",72993.42
"CH00016964","DEALER_012","2025-07-24",177214.60
"CH00017096","DEALER_012","2025-07-24",68781.45
"CH00018220","DEALER_014","2025-07-24",67888.40
"CH00018324","DEALER_014","2025-07-24",68065.97
"CH00019702","DEALER_017","2025-07-24",81553.86
"CH00020286","DEALER_018","2025-07-24",163824.63
"CH00021497","DEALER_020","2025-07-24",55775.24
"CH00021765","DEALER_021","2025-07-24",126166.18
"CH00022102","DEALER_021","2025-07-24",113485.98
"CH00022469","DEALER_022","2025-07-24",207473.78
"CH00023745","DEALER_024","2025-07-24",226869.56
"CH00025425","DEALER_027","2025-07-24",192029.26
"CH00025805","DEALER_028","2025-07-24",67650.51
"CH00026735","DEALER_030","2025-07-24",78408.97
"CH00027954","DEALER_033","2025-07-24",67704.16
"CH00028399","DEALER_034","2025-07-24",116348.93
"CH00029802","DEALER_037","2025-07-24",175881.74
"CH00030005","DEALER_038","2025-07-24",145621.72
"CH00030075","DEALER_038","2025-07-24",139346.80
"CH00031401","DEALER_041","2025-07-24",61283.60
"CH00032683","DEALER_044","2025-07-24",64859.66
"CH00036780","DEALER_052","2025-07-24",75414.53
"CH00039278","DEALER_057","2025-07-24",116966.86
"CH00041970","DEALER_063","2025-07-24",202738.53
"CH00042978","DEALER_065","2025-07-24",119709.95
"CH00044490","DEALER_068","2025-07-24",56903.30
"CH00045015","DEALER_069","2025-07-24",122470.83
"CH00047756","DEALER_075","2025-07-24",118784.67
"CH00048473","DEALER_077","2025-07-24",74070.00
"CH00048901","DEALER_078","2025-07-24",108480.32
"CH00050199","DEALER_081","2025-07-24",67164.61
"CH00051199","DEALER_084","2025-07-24",72202.82
"CH00051566","DEALER_085","2025-07-24",63877.46
"CH00051871","DEALER_086","2025-07-24",148554.17
"CH00053206","DEALER_088","2025-07-24",64699.37
"CH00054670","DEALER_091","2025-07-24",61505.46
"CH00055971","DEALER_093","2025-07-24",126711.18
"CH00056200","DEALER_093","2025-07-24",257748.64
"CH00059163","DEALER_099","2025-07-24",79765.55
"CH00015802","DEALER_010","2025-07-25",132853.84
"CH00017200","DEALER_012","2025-07-25",133993.86
"CH00017403","DEALER_013","2025-07-25",163804.00
"CH00019159","DEALER_016","2025-07-25",126738.21
"CH00021841","DEALER_021","2025-07-25",189325.97
"CH00022048","DEALER_021","2025-07-25",175061.94
"CH00023599","DEALER_024","2025-07-25",228306.15
"CH00024250","DEALER_025","2025-07-25",63676.61
"CH00028398","DEALER_034","2025-07-25",65060.54
"CH00028851","DEALER_035","2025-07-25",59207.35
"CH00028928","DEALER_035","2025-07-25",237806.33
"CH00029058","DEALER_036","2025-07-25",137898.12
"CH00031127","DEALER_040","2025-07-25",65628.88
"CH00033224","DEALER_045","2025-07-25",120948.95
"CH00034048","DEALER_047","2025-07-25",117481.33
"CH00034782","DEALER_048","2025-07-25",232211.87
"CH00037739","DEALER_054","2025-07-25",207898.98
"CH00038045","DEALER_054","2025-07-25",111023.15
"CH00038773","DEALER_056","2025-07-25",181291.42
"CH00039076","DEALER_056","2025-07-25",163503.23
"CH00039496","DEALER_057","2025-07-25",123415.44
"CH00039621","DEALER_057","2025-07-25",115654.87
"CH00039817","DEALER_058","2025-07-25",63154.04
"CH00041394","DEALER_061","2025-07-25",63594.94
"CH00042315","DEALER_063","2025-07-25",168287.88
"CH00043394","DEALER_066","2025-07-25",115058.76
"CH00045610","DEALER_070","2025-07-25",126101.23
"CH00045614","DEALER_070","2025-07-25",74660.48
"CH00046222","DEALER_071","2025-07-25",77806.64
"CH00046283","DEALER_071","2025-07-25",118496.17
"CH00047416","DEALER_074","2025-07-25",121461.72
"CH00050392","DEALER_082","2025-07-25",64972.40
"CH00051927","DEALER_086","2025-07-25",165992.29
